,blind_key,base_name,max_slice,max_slice_final,gfp_mean,gfp_median,gfp_loQ,gfp_hiQ,otsu_threshold,mean_blob,min_blob,max_blob,bf_loQ,bf_hiQ,worm_num,moved,remove_slices
13,image073,1218_nHS_013,9,9,183.12131447988014,181.0,160.0,748.0,738,1285.6397531747116,690.5,2091.0,107.0,491.0,1,0,-1
14,image179,1218_nHS_002,8,8,184.13955431675024,181.0,160.0,396.0,923,1670.3645510835913,881.0,2889.0,107.0,539.0,1,0,-1
15,image019,1218_nHS_005,7,7,182.79462016305345,180.0,159.0,489.0,834,1489.679712981083,741.0,2767.0,108.0,507.0,1,0,-1
16,image091,1218_nHS_012,4,10,185.49985356340204,182.0,160.0,624.0,744,1306.0167296276309,693.0,2465.0,105.0,491.0,1,0,-1
17,image088,1218_nHS_015,10,10,183.1007242520028,180.0,160.0,374.0,1106,2039.0196721311474,1021.0,2952.0,107.0,498.3888999996707,1,0,-1
18,image119,1218_nHS_020,5,10,182.14484777282595,179.0,159.0,768.9445000002161,1069,1962.910290237467,962.0,2910.0,110.0,499.0,1,0,-1
19,image095,1218_nHS_004,13,13,183.8774626670285,181.0,160.0,425.94450000021607,840,1499.2788393489031,757.0,2706.0,107.0,481.0,1,0,-1
20,image026,1218_nHS_003,0,10,182.58583645158086,180.0,159.0,576.9445000002161,550,920.3331801470588,491.0,1544.0,110.0,426.0,1,0,-1
21,image074,1116_nHS_007,10,10,187.53723168419765,185.0,163.0,518.0,1218,2258.511132623427,1192.0,4142.0,109.0,455.0,1,0,-1
22,image182,1116_nHS_009,9,9,183.54549519936398,181.0,161.0,403.0,1219,2261.673835125448,1158.0,4029.0,110.0,431.0,1,0,-1
23,image165,1116_nHS_008,10,10,190.78841583789443,186.0,161.0,1602.0,1070,1932.6855228256318,995.5,3584.0,103.0,528.0,1,0,-1
24,image066,1116_nHS_001,10,10,185.72541609015715,183.0,163.0,1024.0,857,1595.4576189502686,820.5,2331.0,107.0,659.0,1,0,-1
25,image169,1116_nHS_006,10,10,183.48045608908697,181.0,161.0,534.0,1003,1831.5339682539682,941.0,3578.0,109.0,409.0,1,0,-1
26,image043,1116_nHS_010,0,10,193.56750846608978,191.0,169.0,437.0,644,1103.1221153846154,600.0,1675.0,109.0,494.0,1,0,-1
27,image120,1116_nHS_005,10,10,184.0843584691475,181.0,160.0,462.0,1153,2127.9661157024793,1026.0,3650.0,109.0,456.0,1,0,-1
28,image115,1116_nHS_002,9,9,183.90056190565375,182.0,161.0,699.0,1098,2024.0700164744646,1094.0,3329.0,109.0,500.0,1,0,-1
29,image029,1116_nHS_003,9,9,184.21495387605492,181.0,161.0,655.9445000002161,1087,1841.6581599708907,1051.5,2808.5,107.0,453.0,1,0,-1
30,image112,1116_nHS_004,12,12,185.65189870696244,182.0,161.0,593.0,1591,3007.825,1488.0,4746.0,106.0,535.3888999996707,1,0,-1
31,image084,1219_nHS_004,1,10,184.01774391129524,181.0,160.0,792.0,929,1925.776371308017,870.0,3390.0,110.0,690.0,1,0,-1
32,image111,1219_nHS_003,0,10,182.88182614320877,181.0,160.0,543.0,872,1565.440625,821.0,2322.0,111.0,403.0,1,0,-1
33,image034,1219_nHS_012,12,12,186.32294095332375,182.0,161.0,506.0,1090,1998.1625183016106,1006.0,2834.0,109.0,442.3888999996707,1,0,-1
34,image012,1219_nHS_002,5,10,185.3791336686644,183.0,161.0,602.0,952,1726.195205479452,908.0,2753.0,109.0,469.0,1,0,-1
35,image126,1219_nHS_005,0,10,184.95099748883928,181.0,160.0,759.9445000002161,1146,2119.163115356356,1084.0,2975.0,107.61110000000002,480.3888999996707,1,0,-1
36,image087,1219_nHS_014,5,10,183.14860830288345,180.0,160.0,756.0,1370,2568.717440974867,1361.0,4203.0,110.0,409.0,1,0,-1
37,image173,1219_nHS_013,4,10,184.432280120551,181.0,161.0,472.0,1304,2430.4246682279468,1244.0,3437.0,108.0,456.0,1,0,-1
38,image153,1219_nHS_010,0,10,184.54602289666403,182.0,161.0,533.0,1128,2075.6810193321617,1034.0,3228.0,110.0,426.0,1,0,-1
39,image017,1219_nHS_006,0,10,203.74999450564152,198.0,164.0,883.9445000002161,711,1207.871792422337,640.5,1804.5,106.0,439.3888999996707,1,0,-1
40,image005,1219_nHS_001,0,10,187.6952398789139,184.0,162.0,570.0,777,1372.400949796472,702.0,1926.0,108.0,429.0,1,0,-1
41,image129,1219_nHS_008,7,7,184.12333520937807,181.0,160.0,761.9445000002161,956,1975.9811320754718,956.0,3313.0,110.0,411.0,1,0,-1
42,image108,1219_nHS_011,4,10,185.05401503829808,182.0,161.0,657.9445000002161,1621,3088.0712187958884,1621.0,4562.0,110.0,481.0,1,0,-1
43,image164,1219_nHS_009,0,10,190.28530435879404,183.0,161.0,568.0,1406,2633.3815384615386,1406.0,4849.0,107.0,482.0,1,0,-1
44,image148,1219_nHS_007,3,10,184.05148070572406,181.0,160.0,599.0,1131,2084.9043250327654,1120.0,3082.0,110.0,471.0,1,0,-1
45,image160,1242_HS_021,14,14,182.7371238514402,179.0,158.0,816.9445000002161,904,1630.6026109660575,848.0,2880.0,108.0,464.0,1,0,-1
46,image032,1242_HS_013,7,7,187.0021246445389,183.0,160.0,838.0,779,1374.8249324932494,686.0,2473.0,106.0,557.0,1,0,-1
47,image188,1242_HS_014,8,8,193.88621733006667,190.0,165.0,621.0,737,1284.7729672650476,662.0,2187.0,107.0,519.0,1,0,-1
48,image037,1242_HS_005,11,11,183.47007772367294,180.0,160.0,969.9445000002161,1031,1889.98406374502,951.0,3581.0,107.0,458.0,1,0,-1
49,image080,1242_HS_002,6,6,186.05402220485263,183.0,162.0,935.9445000002161,989,1796.4587525150905,899.0,3615.0,109.0,473.0,1,0,-1
50,image065,1242_HS_015,8,8,183.03000588613014,180.0,160.0,539.0,1225,2285.2279792746112,1225.0,3597.0,107.0,543.0,1,0,-1
51,image121,1242_HS_012,8,8,184.9168997389463,181.0,159.0,516.0,789,1398.5904522613066,693.0,2387.0,106.0,638.0,1,0,-1
52,image067,1242_HS_020,11,11,194.11322702307058,192.0,165.0,430.0,986,1789.1915070774355,954.0,3177.0,110.0,455.3888999996707,1,0,-1
53,image051,1242_HS_003,11,11,184.12304066398605,181.0,160.0,755.0,1127,2078.4336545589326,1075.0,2997.0,109.0,468.0,1,0,-1
54,image055,1242_HS_004,7,7,181.65243094308036,179.0,159.0,654.0,1006,1835.2043973941368,937.0,3442.0,110.0,471.3888999996707,1,0,-1
55,image027,1242_HS_007,14,14,185.59245595913345,182.0,161.0,703.9445000002161,694,1205.920754716981,590.0,2266.0,106.0,472.0,1,0,-1
56,image053,1242_HS_009,9,9,200.2207095748991,196.0,167.0,777.0,672,1147.0679611650485,624.0,1942.0,110.0,505.0,1,0,-1
57,image022,1242_HS_018,5,10,181.49700724681995,179.0,159.0,773.0,591,1002.7032467532467,533.0,1977.0,109.0,446.0,1,0,-1
58,image098,1242_HS_011,8,8,182.01306415117418,180.0,159.0,576.0,874,1570.3622795115332,841.0,2796.0,111.0,440.0,1,0,-1
59,image172,1242_HS_016,5,10,187.31986363480002,183.0,159.0,1318.944500000216,1007,1808.7297302842264,880.0,2817.5,106.0,460.0,1,0,-1
60,image118,1242_HS_023,8,8,182.10619687194227,179.0,158.0,425.0,1241,2314.730769230769,1241.0,3874.0,107.0,522.0,1,0,-1
61,image107,1242_HS_008,7,7,185.69527571168663,182.0,161.0,553.0,1177,2175.091059602649,1113.0,3867.0,107.0,1013.0,1,0,-1
62,image187,1242_HS_001,7,7,183.0828269764402,180.0,159.0,996.0,910,1643.471017604122,844.0,2782.0,109.0,434.0,1,0,-1
63,image092,1242_HS_006,6,6,185.70450002293296,183.0,162.0,615.0,982,1783.1626712328766,927.0,2697.0,109.0,465.0,1,0,-1
64,image141,1242_HS_022,8,8,182.45344606164383,179.0,158.0,735.9445000002161,726,1273.419981060606,699.0,2294.0,107.0,536.0,1,0,-1
65,image130,1242_HS_017,11,11,181.1877852288711,178.0,158.0,694.0,1084,1995.289585097375,1001.0,2933.0,113.0,375.0,1,0,-1
66,image163,1242_HS_010,11,11,182.2790513010641,179.0,159.0,651.0,1155,2140.058976582827,1104.0,3242.0,107.0,483.0,1,0,-1
67,image021,1242_HS_019,7,7,188.0645983671722,184.0,161.0,503.94450000021607,1119,2076.470779220779,1102.0,3436.0,107.0,532.0,1,0,-1
68,image041,1182_HS_009,5,10,184.83844340524095,180.0,159.0,1531.944500000216,1421,2661.3467600700524,1279.0,5411.0,106.0,472.0,1,0,-1
69,image158,1182_HS_007,12,12,187.94975910821307,183.0,161.0,934.0,1615,3047.7557182067703,1579.0,4441.0,104.0,616.0,1,0,-1
70,image050,1182_HS_016,4,10,186.64338006245413,181.0,160.0,1360.0,1175,2169.3578131374948,1105.0,3728.0,110.0,502.0,1,0,-1
71,image002,1182_HS_011,11,11,187.636769154767,182.0,161.0,1385.944500000216,1274,2367.1347358997314,1200.0,4330.0,106.0,486.0,1,0,-1
72,image117,1182_HS_018,6,6,185.5342054870964,181.0,160.0,1369.944500000216,1449,2900.5934328358207,1441.0,4518.0,106.0,464.0,1,0,-1
73,image096,1182_HS_024,6,6,183.58219870849132,179.0,159.0,1248.0,1355,2532.6811819595646,1261.0,4335.0,107.0,485.0,1,0,-1
74,image114,1182_HS_023,8,8,182.46804194441046,179.0,159.0,608.0,1231,2290.0620567375886,1231.0,3644.0,107.0,513.0,1,0,-1
75,image033,1182_HS_006,14,14,188.44699425146771,182.0,159.0,744.9445000002161,526,894.2544789048093,450.0,1452.0,102.0,551.3888999996707,1,0,-1
76,image125,1182_HS_001,13,13,187.03132524882278,183.0,161.0,1178.0,1357,2530.9683333333332,1229.0,4697.0,107.0,453.0,1,0,-1
77,image064,1182_HS_008,14,14,185.1086688554917,180.0,159.0,1053.0,1297,2412.653912050257,1194.0,4005.0,108.0,477.0,1,0,-1
78,image152,1182_HS_022,14,14,187.29371407167318,182.0,161.0,1370.944500000216,1448,2714.4783715012722,1390.0,4573.0,109.0,479.0,1,0,-1
79,image124,1182_HS_025,6,6,182.7138375657412,179.0,158.0,916.0,1208,2259.4882209585703,1156.0,3915.0,109.0,551.0,1,0,-1
80,image186,1182_HS_019,12,12,185.04253517344972,180.0,160.0,1142.0,1453,2727.963733650416,1351.0,4491.0,108.0,423.0,1,0,-1
81,image036,1182_HS_010,13,13,185.16676906876836,180.0,159.0,1023.0,1183,2185.1353711790393,1082.0,3871.0,107.0,466.0,1,0,-1
82,image140,1182_HS_017,12,12,184.79364646717528,181.0,160.0,678.9445000002161,1113,2046.6303225806453,1031.0,4018.0,110.0,421.0,1,0,-1
83,image011,1182_HS_021,10,10,186.50727309732756,181.0,160.0,1117.0,1537,2893.0,1477.0,4380.0,108.0,512.0,1,0,-1
84,image004,1182_HS_014,13,13,184.42898756650564,180.0,159.0,746.9445000002161,1496,2813.7662447257385,1471.0,4348.0,106.0,471.0,1,0,-1
85,image103,1182_HS_013,6,6,185.29437650019875,180.0,159.0,1263.0,1303,2428.170191834727,1144.0,4733.0,108.0,553.0,1,0,-1
86,image078,1182_HS_002,8,8,185.5053854268591,181.0,159.0,1296.8335000006482,1392,2603.0393459376596,1285.0,3778.0,108.0,476.0,1,0,-1
87,image063,1182_HS_005,10,10,185.58554931162854,181.0,160.0,1657.8890000004321,1302,2329.4117328466955,1263.0,3660.0,109.0,498.0,1,0,-1
88,image020,1182_HS_012,11,11,186.71677800307302,180.0,159.0,1459.944500000216,1649,3116.9125132555673,1570.0,5076.0,107.0,459.0,1,0,-1
89,image089,1182_HS_015,12,12,185.19867385296905,181.0,159.0,959.0,1413,2648.583385777218,1363.0,4467.0,106.0,510.0,1,0,-1
90,image040,1182_HS_020,14,14,186.47664467649219,181.0,160.0,1187.944500000216,1274,2366.9678068410462,1205.0,3991.0,107.0,500.3888999996707,1,0,-1
91,image056,1182_HS_004,8,8,186.03209398124082,182.0,161.0,1013.0,922,1502.3728130450313,869.0,2404.5,106.0,590.0,1,0,-1
92,image177,1182_HS_003,11,11,185.40932970737524,182.0,161.0,1063.0,1466,2751.309327846365,1421.0,4303.0,109.0,455.0,1,0,-1
93,image145,1242_nHS_014,10,10,183.4935317067484,180.0,159.0,719.9445000002161,1683,3208.7576020851434,1639.0,5652.0,109.0,429.0,1,0,-1
94,image104,1242_nHS_013,6,6,183.73450973122553,180.0,159.0,390.0,778,1377.1539792387543,715.0,2487.0,105.0,609.0,1,0,-1
95,image133,1242_nHS_002,7,7,182.32753519256053,180.0,159.0,721.0,922,1666.7086834733893,867.0,2412.0,110.0,436.0,1,0,-1
96,image085,1242_nHS_005,6,6,182.91025634287854,181.0,160.0,398.0,856,1539.3427835051546,800.0,2481.0,108.0,507.0,1,0,-1
97,image170,1242_nHS_012,6,6,183.52424540958293,181.0,160.0,1003.9445000002161,974,1769.516447368421,905.0,3249.0,110.0,443.0,1,0,-1
98,image046,1242_nHS_015,12,12,182.29314982494495,180.0,159.0,427.0,1021,1867.3011006289307,949.0,3352.0,104.0,638.0,1,0,-1
99,image138,1242_nHS_004,11,11,182.50778359489664,180.0,159.0,418.94450000021607,947,1716.1076487252124,833.0,3018.0,108.0,442.0,1,0,-1
100,image097,1242_nHS_003,5,10,183.3412734776327,180.0,159.0,636.0,944,1708.9402495075508,865.0,2899.0,106.0,466.3888999996707,1,0,-1
101,image102,1242_nHS_009,6,6,192.1045163149003,189.0,166.0,396.0,757,1326.9821958456973,693.0,2596.0,107.0,521.0,1,0,-1
102,image048,1242_nHS_007,10,10,180.74289937775197,178.0,158.0,543.9445000002161,771,1555.2783882783883,773.0,2938.0,109.0,430.0,1,0,-1
103,image061,1242_nHS_011,11,11,184.18054031999145,181.0,160.0,481.0,965,1750.0894545454546,872.0,3140.0,105.0,446.0,1,0,-1
104,image143,1242_nHS_006,12,12,182.32233490169398,179.0,159.0,518.0,1360,2544.5736284889317,1308.0,3937.0,108.0,445.3888999996707,1,0,-1
105,image174,1242_nHS_001,11,11,182.8048728748777,180.0,159.0,380.0,863,1551.3123003194887,800.0,2660.0,108.0,476.0,1,0,-1
106,image147,1242_nHS_008,9,9,182.2790264570083,179.0,158.0,411.0,1218,2270.419325432999,1207.0,3643.0,108.0,472.0,1,0,-1
107,image039,1242_nHS_010,5,10,182.6332874036815,180.0,159.0,384.0,919,1660.6370826010545,843.0,3033.0,109.0,487.0,1,0,-1
108,image139,1218_HS_004,11,11,186.232666015625,182.0,161.0,807.9445000002161,859,1534.3853073463267,799.0,2587.0,110.0,481.0,1,0,-1
109,image116,1218_HS_003,15,15,189.9165206282106,185.0,163.0,774.0,453,704.3374165765308,409.0,1065.0,103.0,439.0,1,0,-1
110,image068,1218_HS_020,4,10,185.99218773888515,181.0,160.0,1313.944500000216,853,1297.023536461189,746.5,2195.5,106.0,467.3888999996707,1,0,-1
111,image075,1218_HS_012,13,13,185.133730774523,182.0,161.0,870.9445000002161,723,1265.0101325019486,638.0,2325.0,107.0,454.0,1,0,-1
112,image045,1218_HS_015,4,10,187.07526769470095,182.0,161.0,810.9445000002161,634,1084.0587719298246,571.0,2053.0,106.0,497.0,1,0,-1
113,image101,1218_HS_002,6,6,184.75832849192759,181.0,160.0,1195.0,980,1781.2798182506626,914.0,3260.0,109.0,476.0,1,0,-1
114,image060,1218_HS_005,0,10,190.58695897290852,183.0,161.0,715.0,259,277.0886571056063,222.0,356.0,105.0,482.0,1,0,-1
115,image076,1218_HS_014,9,9,184.62531604505565,181.0,160.0,978.0,942,1706.5377229080932,868.0,3074.0,110.0,473.0,1,0,-1
116,image058,1218_HS_013,0,10,185.51535649308954,181.0,160.0,567.0,761,1340.1147976111479,720.0,1993.0,109.0,407.0,1,0,-1
117,image049,1218_HS_021,5,10,185.7833672390992,182.0,160.0,758.0,645,1106.9400379506642,583.0,1897.0,107.0,481.3888999996707,1,0,-1
118,image083,1218_HS_010,6,6,185.142310334745,182.0,161.0,584.0,764,1345.7881773399015,722.0,2148.0,108.0,438.0,1,0,-1
119,image086,1218_HS_017,3,10,193.8129818313509,187.0,163.0,1004.9445000002161,903,1433.2539651441518,869.0,2042.0,105.0,504.0,1,0,-1
120,image024,1218_HS_019,8,8,185.06827313746024,182.0,161.0,523.0,1025,1871.935108153078,930.0,2863.0,107.0,509.0,1,0,-1
121,image110,1218_HS_022,7,7,183.28410181094057,180.0,159.0,1187.0,730,1285.885582905058,631.0,2199.0,109.0,432.3888999996707,1,0,-1
122,image025,1218_HS_008,11,11,184.97539984596685,181.0,160.0,895.0,1242,2304.3611738148984,1142.0,3544.0,108.0,414.0,1,0,-1
123,image044,1218_HS_006,9,9,185.20078918098704,182.0,161.0,771.0,964,1747.3933566433566,873.0,3179.0,108.0,484.0,1,0,-1
124,image035,1218_HS_001,7,7,184.2151220512017,182.0,161.0,438.0,676,1171.5459423205903,642.0,1875.0,111.0,424.3888999996707,1,0,-1
125,image052,1218_HS_024,5,10,182.91343208208477,181.0,160.0,678.0,675,1171.2639352072415,624.0,2175.0,110.0,412.0,1,0,-1
126,image007,1218_HS_023,8,8,183.66925299657535,181.0,159.0,752.0,884,1591.0843222985634,815.0,2741.0,109.0,497.0,1,0,-1
127,image000,1218_HS_018,7,7,187.50610327673985,183.0,161.0,972.0,642,1116.4506299443306,576.0,1909.0,106.0,486.3888999996707,1,0,-1
128,image144,1218_HS_016,9,9,183.613734892903,181.0,160.0,624.0,629,1078.5282472235635,566.0,1965.0,109.61110000000002,438.0,1,0,-1
129,image156,1218_HS_011,11,11,183.01600219965448,181.0,160.0,587.0,850,1522.8353033884948,804.0,2668.0,108.0,430.0,1,0,-1
130,image023,1218_HS_007,9,9,182.42209883538712,180.0,159.0,1166.0,729,1278.6075174825176,669.0,2230.0,110.0,435.0,1,0,-1
131,image038,1218_HS_009,5,10,190.15842719927227,185.0,162.0,1373.944500000216,818,1446.6491509753519,740.5,2495.0,106.0,473.0,1,0,-1
132,image151,1116_HS_004,10,10,188.71786731936461,182.0,161.0,1819.0,1441,2670.1477111495888,1367.5,4254.0,108.0,460.0,1,0,-1
133,image149,1116_HS_003,2,10,190.9953211954195,183.0,161.0,1026.0,1386,2585.0179833012203,1280.0,4331.0,106.0,554.0,1,0,-1
134,image150,1116_HS_020,7,7,198.33238790553142,193.0,167.0,1054.0,1131,2067.401433691756,1051.0,3888.0,105.0,560.0,1,0,-1
135,image008,1116_HS_012,16,10,186.43860436605615,181.0,160.0,1376.944500000216,1143,2104.146201232033,1054.0,3519.0,109.0,482.3888999996707,1,0,-1
136,image028,1116_HS_015,11,11,186.30928890579133,183.0,162.0,826.0,776,1275.846468169126,719.0,1788.0,107.0,787.0,1,0,-1
137,image180,1116_HS_002,8,8,188.01779670491376,182.0,160.0,1708.944500000216,1180,2219.4083220568336,1056.0,3588.0,107.0,479.0,1,0,-1
138,image099,1116_HS_005,9,9,186.03363526823935,182.0,161.0,1175.0,1392,2608.509505703422,1335.0,4818.0,108.0,455.0,1,0,-1
139,image100,1116_HS_014,4,10,190.21919337084148,183.0,161.0,2055.889000000432,1347,2537.6616915422887,1275.0,4252.0,110.0,410.0,1,0,-1
140,image168,1116_HS_013,13,13,183.15503479123348,180.0,159.0,582.0,1059,1939.7182817182818,1054.0,2866.0,104.0,467.0,1,0,-1
141,image134,1116_HS_021,11,11,185.83740688256788,182.0,161.0,963.9445000002161,1223,2264.921037463977,1151.0,3820.0,109.0,471.0,1,0,-1
142,image090,1116_HS_010,7,7,183.7467045793328,180.0,160.0,428.0,1220,2267.065643648764,1184.0,5641.0,111.0,408.0,1,0,-1
143,image001,1116_HS_017,12,12,187.8687323702758,183.0,161.0,1514.944500000216,1213,2311.099173553719,1148.0,3993.0,106.0,478.0,1,0,-1
144,image154,1116_HS_019,0,10,191.7988018476333,182.0,160.0,1037.944500000216,1284,2383.710857828434,1200.0,3453.0,105.0,454.0,1,0,-1
145,image069,1116_HS_022,3,10,189.54042271205358,182.0,161.0,1602.0,1397,2610.0315589353613,1226.0,4628.0,108.0,448.0,1,0,-1
146,image131,1116_HS_008,19,10,183.98126925414323,181.0,160.0,799.9445000002161,968,1759.1185840707965,857.0,3579.0,108.0,425.0,1,0,-1
147,image178,1116_HS_006,11,11,187.70182761474132,183.0,162.0,944.0,1532,2883.388978930308,1516.0,4476.0,108.0,467.0,1,0,-1
148,image176,1116_HS_001,5,10,185.44583780844852,181.0,161.0,726.9445000002161,1135,2088.7072243346006,1075.0,3035.0,105.0,506.0,1,0,-1
149,image031,1116_HS_024,6,6,186.3769832245291,181.0,160.0,1189.0,1262,2345.011815252417,1155.0,4116.0,108.0,510.0,1,0,-1
150,image093,1116_HS_023,1,10,187.2599376223092,181.0,160.0,1281.0,1580,2977.82498526812,1468.0,4497.0,108.0,478.0,1,0,-1
151,image016,1116_HS_018,9,9,184.48035671286388,181.0,160.0,835.0,1500,2821.5056011949214,1455.0,4369.0,108.0,468.0,1,0,-1
152,image054,1116_HS_016,10,10,186.44064444525134,182.0,161.0,1347.944500000216,1116,1931.5537334204053,1045.5,3139.0,110.0,395.0,1,0,-1
153,image171,1116_HS_011,11,11,186.63818550483123,182.0,160.0,1258.944500000216,1062,1941.6312684365782,996.0,3444.0,106.0,463.0,1,0,-1
154,image159,1116_HS_007,4,10,186.0927951760488,181.0,160.0,1339.0,1122,2062.226102292769,997.0,4058.0,109.0,411.0,1,0,-1
155,image014,1116_HS_009,12,12,185.21639578683036,181.0,160.0,1255.0,1022,1787.447371621979,947.0,3068.5,108.0,435.0,1,0,-1
156,image030,1219_HS_003,9,9,184.03123232249877,181.0,160.0,828.0,859,1537.59706601467,765.0,3301.0,110.0,408.0,1,0,-1
157,image062,1219_HS_004,7,7,184.90643346379647,181.0,160.0,1093.944500000216,1510,2846.378756114605,1448.0,5142.0,109.0,441.0,1,0,-1
158,image142,1219_HS_020,7,7,182.52600670980615,179.0,159.0,1010.0,1058,1943.8246138515196,1005.0,3786.0,111.0,424.3888999996707,1,0,-1
159,image081,1219_HS_015,5,10,182.6931873776908,179.0,159.0,810.0,1203,2228.2098765432097,1141.0,3636.0,110.0,397.0,1,0,-1
160,image071,1219_HS_012,7,7,183.7121918859314,180.0,160.0,943.0,1498,2820.093465674111,1384.0,4225.0,109.0,447.0,1,0,-1
161,image109,1219_HS_005,5,10,186.29024139822346,181.0,161.0,1643.0,1205,2229.6666666666665,1103.0,4361.0,110.0,377.0,1,0,-1
162,image155,1219_HS_002,6,6,186.32487663970767,182.0,161.0,927.0,1157,2133.104800540906,1061.0,3664.0,110.0,466.0,1,0,-1
163,image013,1219_HS_013,10,10,183.28950993188906,179.0,159.0,1597.944500000216,1132,2085.045566937478,1032.0,3754.0,108.0,426.0,1,0,-1
164,image127,1219_HS_014,6,6,184.17258974437377,180.0,159.0,955.0,709,1195.976557858191,647.0,2037.0,108.0,463.3888999996707,1,0,-1
165,image132,1219_HS_021,7,7,182.60889627415608,179.0,159.0,817.9445000002161,1120,2066.2041925465837,1057.0,3248.0,110.0,415.0,1,0,-1
166,image079,1219_HS_026,8,8,184.46112813035103,181.0,160.0,935.9445000002161,868,1555.0490414623273,818.0,2926.0,110.0,449.0,1,0,-1
167,image105,1219_HS_019,7,7,181.64512965730492,179.0,159.0,717.0,988,1812.057981927711,907.0,3276.0,109.0,383.3888999996707,1,0,-1
168,image077,1219_HS_017,7,7,183.72678872423862,180.0,159.0,1468.0,1182,2186.462311557789,1091.0,3918.0,114.0,403.0,1,0,-1
169,image018,1219_HS_010,7,7,184.88904166921478,181.0,160.0,961.0,1374,2569.3643410852715,1321.0,4890.0,108.0,510.0,1,0,-1
170,image162,1219_HS_025,7,7,185.57612529239543,181.0,161.0,1023.0,1425,2669.835918367347,1375.0,4378.0,110.0,410.0,1,0,-1
171,image072,1219_HS_022,13,13,181.098935241102,179.0,159.0,563.0,695,1213.6327000575704,653.0,1756.0,111.0,352.0,1,0,-1
172,image113,1219_HS_001,7,7,186.0526285488778,182.0,161.0,1222.0,1074,1841.4723770277342,984.0,2823.5,109.0,416.0,1,0,-1
173,image123,1219_HS_006,7,7,185.7613683054825,181.0,160.0,767.0,1250,2320.0868140868142,1172.0,3661.0,110.0,427.0,1,0,-1
174,image181,1219_HS_008,0,10,189.3825420820083,182.0,161.0,1150.0,532,1204.8723816856007,489.5,2333.5,107.0,572.3888999996707,1,0,-1
175,image175,1219_HS_023,17,10,183.34211244228536,180.0,160.0,684.0,1009,1838.7600510529674,912.0,2759.0,109.0,411.0,1,0,-1
176,image082,1219_HS_024,7,7,185.01385390548558,181.0,160.0,765.0,1172,2173.0944444444444,1101.0,4237.0,107.0,723.0,1,0,-1
177,image128,1219_HS_011,6,6,183.88945876268957,180.0,159.0,769.0,1474,2779.472330475448,1420.0,4310.0,110.0,509.3888999996707,1,0,-1
178,image157,1219_HS_016,5,10,195.74150213849987,186.0,162.0,1100.944500000216,1010,1761.4695368939565,962.0,2728.5,105.0,473.0,1,0,-1
179,image183,1219_HS_018,8,8,192.52630364404965,186.0,161.0,1020.0,1384,2579.20472972973,1259.0,4175.0,104.0,553.0,1,0,-1
180,image047,1219_HS_009,6,6,184.50934781486973,180.0,159.0,616.0,1583,2993.021739130435,1537.0,4722.0,110.0,458.0,1,0,-1
181,image135,1219_HS_007,5,10,180.94019629670683,179.0,159.0,793.9445000002161,658,1138.0850077279754,556.0,2009.0,112.0,359.0,1,0,-1
182,image136,1182_nHS_003,4,10,182.2301732490674,179.0,159.0,1073.0,888,1466.7920209010917,844.0,1960.5,110.0,376.0,1,0,-1
