,label,area,intensity_mean,intensity_max,intensity_min,base_name
0,1,1208.0,2175.091059602649,3867.0,1113.0,1242_HS_008
0,2,2329.0,1643.471017604122,2782.0,844.0,1242_HS_001
0,1,1168.0,1783.1626712328766,2697.0,927.0,1242_HS_006
0,1,2112.0,1273.419981060606,2294.0,699.0,1242_HS_022
0,1,1181.0,1995.289585097375,2933.0,1001.0,1242_HS_017
0,1,1153.0,2140.058976582827,3242.0,1104.0,1242_HS_010
0,1,1232.0,2076.470779220779,3436.0,1102.0,1242_HS_019
0,1,2284.0,2661.3467600700524,5411.0,1279.0,1182_HS_009
0,1,1093.0,3047.7557182067703,4441.0,1579.0,1182_HS_007
0,1,2451.0,2169.3578131374948,3728.0,1105.0,1182_HS_016
0,1,2234.0,2367.1347358997314,4330.0,1200.0,1182_HS_011
0,2,1675.0,2900.5934328358207,4518.0,1441.0,1182_HS_018
0,1,1929.0,2532.6811819595646,4335.0,1261.0,1182_HS_024
0,1,1128.0,2290.0620567375886,3644.0,1231.0,1182_HS_023
0,8,1657.0,763.2305371152686,1100.0,468.0,1182_HS_006
1,17,1469.0,1025.27842069435,1804.0,432.0,1182_HS_006
0,1,1800.0,2530.9683333333332,4697.0,1229.0,1182_HS_001
0,1,1751.0,2412.653912050257,4005.0,1194.0,1182_HS_008
0,1,1965.0,2714.4783715012722,4573.0,1390.0,1182_HS_022
0,1,1231.0,2259.4882209585703,3915.0,1156.0,1182_HS_025
0,1,1682.0,2727.963733650416,4491.0,1351.0,1182_HS_019
0,1,1832.0,2185.1353711790393,3871.0,1082.0,1182_HS_010
0,1,1550.0,2046.6303225806453,4018.0,1031.0,1182_HS_017
0,1,1440.0,2893.0,4380.0,1477.0,1182_HS_021
0,1,1185.0,2813.7662447257385,4348.0,1471.0,1182_HS_014
0,1,2033.0,2428.170191834727,4733.0,1144.0,1182_HS_013
0,1,1957.0,2603.0393459376596,3778.0,1285.0,1182_HS_002
0,1,957.0,2000.4096133751307,2995.0,1260.0,1182_HS_005
1,2,1747.0,2658.41385231826,4325.0,1266.0,1182_HS_005
0,1,1886.0,3116.9125132555673,5076.0,1570.0,1182_HS_012
0,1,1589.0,2648.583385777218,4467.0,1363.0,1182_HS_015
0,1,1988.0,2366.9678068410462,3991.0,1205.0,1182_HS_020
0,1,1641.0,1913.2766605728214,3367.0,884.0,1182_HS_004
1,2,725.0,1091.4689655172415,1442.0,854.0,1182_HS_004
0,1,1458.0,2751.309327846365,4303.0,1421.0,1182_HS_003
0,1,1151.0,3208.7576020851434,5652.0,1639.0,1242_nHS_014
0,1,1156.0,1377.1539792387543,2487.0,715.0,1242_nHS_013
0,1,1428.0,1666.7086834733893,2412.0,867.0,1242_nHS_002
0,1,1164.0,1539.3427835051546,2481.0,800.0,1242_nHS_005
0,1,2128.0,1769.516447368421,3249.0,905.0,1242_nHS_012
0,1,1272.0,1867.3011006289307,3352.0,949.0,1242_nHS_015
0,1,1412.0,1716.1076487252124,3018.0,833.0,1242_nHS_004
0,1,1523.0,1708.9402495075508,2899.0,865.0,1242_nHS_003
0,1,1348.0,1326.9821958456973,2596.0,693.0,1242_nHS_009
0,2,1092.0,1555.2783882783883,2938.0,773.0,1242_nHS_007
0,1,1375.0,1750.0894545454546,3140.0,872.0,1242_nHS_011
0,1,1039.0,2544.5736284889317,3937.0,1308.0,1242_nHS_006
0,1,1252.0,1551.3123003194887,2660.0,800.0,1242_nHS_001
0,1,1097.0,2270.419325432999,3643.0,1207.0,1242_nHS_008
0,1,1138.0,1660.6370826010545,3033.0,843.0,1242_nHS_010
0,1,2001.0,1534.3853073463267,2587.0,799.0,1218_HS_004
0,2,3221.0,817.2629618131015,1523.0,400.0,1218_HS_003
1,3,1444.0,731.5360110803324,931.0,430.0,1218_HS_003
2,6,1416.0,564.2132768361582,741.0,397.0,1218_HS_003
0,1,3400.0,1653.4105882352942,3228.0,696.0,1218_HS_020
1,3,751.0,940.6364846870839,1163.0,797.0,1218_HS_020
0,1,2566.0,1265.0101325019486,2325.0,638.0,1218_HS_012
0,1,3420.0,1084.0587719298246,2053.0,571.0,1218_HS_015
0,1,2641.0,1781.2798182506626,3260.0,914.0,1218_HS_002
0,433,767.0,277.0886571056063,356.0,222.0,1218_HS_005
0,1,2187.0,1706.5377229080932,3074.0,868.0,1218_HS_014
0,1,1507.0,1340.1147976111479,1993.0,720.0,1218_HS_013
0,1,2635.0,1106.9400379506642,1897.0,583.0,1218_HS_021
0,1,1624.0,1345.7881773399015,2148.0,722.0,1218_HS_010
0,1,1751.0,1807.8149628783551,2782.0,899.0,1218_HS_017
1,3,583.0,1058.6929674099486,1302.0,839.0,1218_HS_017
0,1,1202.0,1871.935108153078,2863.0,930.0,1218_HS_019
0,1,3697.0,1285.885582905058,2199.0,631.0,1218_HS_022
0,1,1329.0,2304.3611738148984,3544.0,1142.0,1218_HS_008
0,2,1716.0,1747.3933566433566,3179.0,873.0,1218_HS_006
0,1,1491.0,1171.5459423205903,1875.0,642.0,1218_HS_001
0,1,2099.0,1171.2639352072415,2175.0,624.0,1218_HS_024
0,1,1601.0,1591.0843222985634,2741.0,815.0,1218_HS_023
0,1,3413.0,1116.4506299443306,1909.0,576.0,1218_HS_018
0,1,2071.0,1078.5282472235635,1965.0,566.0,1218_HS_016
0,1,1269.0,1522.8353033884948,2668.0,804.0,1218_HS_011
0,1,3432.0,1278.6075174825176,2230.0,669.0,1218_HS_007
0,1,1705.0,1423.9624633431085,2336.0,728.0,1218_HS_009
1,2,2528.0,1469.335838607595,2654.0,753.0,1218_HS_009
0,1,1471.0,2915.265805574439,4855.0,1326.0,1116_HS_004
1,2,1148.0,2425.029616724739,3653.0,1409.0,1116_HS_004
0,1,1557.0,2585.0179833012203,4331.0,1280.0,1116_HS_003
0,1,1953.0,2067.401433691756,3888.0,1051.0,1116_HS_020
0,1,2435.0,2104.146201232033,3519.0,1054.0,1116_HS_012
0,1,1442.0,1622.9757281553398,2421.0,745.0,1116_HS_015
1,2,831.0,928.7172081829121,1155.0,693.0,1116_HS_015
0,3,2956.0,2219.4083220568336,3588.0,1056.0,1116_HS_002
0,1,1841.0,2608.509505703422,4818.0,1335.0,1116_HS_005
0,1,3015.0,2537.6616915422887,4252.0,1275.0,1116_HS_014
0,1,1001.0,1939.7182817182818,2866.0,1054.0,1116_HS_013
0,1,1735.0,2264.921037463977,3820.0,1151.0,1116_HS_021
0,2,1173.0,2267.065643648764,5641.0,1184.0,1116_HS_010
0,3,2541.0,2311.099173553719,3993.0,1148.0,1116_HS_017
0,1,1667.0,2383.710857828434,3453.0,1200.0,1116_HS_019
0,1,2630.0,2610.0315589353613,4628.0,1226.0,1116_HS_022
0,1,1695.0,1759.1185840707965,3579.0,857.0,1116_HS_008
0,1,1234.0,2883.388978930308,4476.0,1516.0,1116_HS_006
0,1,1578.0,2088.7072243346006,3035.0,1075.0,1116_HS_001
0,4,1862.0,2345.011815252417,4116.0,1155.0,1116_HS_024
0,1,1697.0,2977.82498526812,4497.0,1468.0,1116_HS_023
0,1,1339.0,2821.5056011949214,4369.0,1455.0,1116_HS_018
0,1,917.0,1539.948745910578,2100.0,1022.0,1116_HS_016
1,2,1720.0,2323.1587209302324,4178.0,1069.0,1116_HS_016
0,1,2373.0,1941.6312684365782,3444.0,996.0,1116_HS_011
0,1,2835.0,2062.226102292769,4058.0,997.0,1116_HS_007
0,1,880.0,1549.7545454545455,2391.0,961.0,1116_HS_009
1,3,1719.0,2025.1401977894125,3746.0,933.0,1116_HS_009
0,1,2045.0,1537.59706601467,3301.0,765.0,1219_HS_003
0,1,1431.0,2846.378756114605,5142.0,1448.0,1219_HS_004
0,3,2007.0,1943.8246138515196,3786.0,1005.0,1219_HS_020
0,1,1539.0,2228.2098765432097,3636.0,1141.0,1219_HS_015
0,1,1209.0,2820.093465674111,4225.0,1384.0,1219_HS_012
0,1,3516.0,2229.6666666666665,4361.0,1103.0,1219_HS_005
0,1,1479.0,2133.104800540906,3664.0,1061.0,1219_HS_002
0,1,2831.0,2085.045566937478,3754.0,1032.0,1219_HS_013
0,1,2010.0,1436.1099502487561,2662.0,656.0,1219_HS_014
1,16,1390.0,955.8431654676259,1412.0,638.0,1219_HS_014
0,1,1288.0,2066.2041925465837,3248.0,1057.0,1219_HS_021
0,1,2243.0,1555.0490414623273,2926.0,818.0,1219_HS_026
0,1,1328.0,1812.057981927711,3276.0,907.0,1219_HS_019
0,1,2587.0,2186.462311557789,3918.0,1091.0,1219_HS_017
0,1,1677.0,2569.3643410852715,4890.0,1321.0,1219_HS_010
0,1,1225.0,2669.835918367347,4378.0,1375.0,1219_HS_025
0,1,1737.0,1213.6327000575704,1756.0,653.0,1219_HS_022
0,3,1560.0,2228.1717948717946,3767.0,980.0,1219_HS_001
1,4,784.0,1454.7729591836735,1880.0,988.0,1219_HS_001
0,1,1221.0,2320.0868140868142,3661.0,1172.0,1219_HS_006
0,29,1241.0,873.2344883158743,1291.0,495.0,1219_HS_008
1,32,3163.0,1536.5102750553272,3376.0,484.0,1219_HS_008
0,1,1567.0,1838.7600510529674,2759.0,912.0,1219_HS_023
0,2,1440.0,2173.0944444444444,4237.0,1101.0,1219_HS_024
0,1,1283.0,2779.472330475448,4310.0,1420.0,1219_HS_011
0,1,1402.0,2046.194721825963,3342.0,955.0,1219_HS_016
1,2,841.0,1476.74435196195,2115.0,969.0,1219_HS_016
0,1,1480.0,2579.20472972973,4175.0,1259.0,1219_HS_018
0,1,1012.0,2993.021739130435,4722.0,1537.0,1219_HS_009
0,1,2588.0,1138.0850077279754,2009.0,556.0,1219_HS_007
0,1,1755.0,1873.6216524216525,2640.0,869.0,1182_nHS_003
1,2,904.0,1059.962389380531,1281.0,819.0,1182_nHS_003
0,1,1274.0,3324.6004709576137,5541.0,1650.0,1182_nHS_004
0,1,2035.0,2147.2717444717446,3407.0,1075.0,1182_nHS_005
0,1,1605.0,1285.2716510903426,1841.0,697.0,1182_nHS_002
0,1,1863.0,1946.2104133118626,2847.0,973.0,1182_nHS_008
0,1,1122.0,1776.0739750445632,2898.0,879.0,1182_nHS_001
1,2,812.0,1326.2487684729065,1840.0,793.0,1182_nHS_001
0,3,1144.0,2360.7071678321677,3491.0,1207.0,1182_nHS_006
0,1,1981.0,2422.40131246845,4094.0,1271.0,1182_nHS_007
