,label,area,intensity_mean,intensity_max,intensity_min,base_name
0,4,1851.0,753.7941653160453,1127.0,461.0,1218_HS_016
1,8,2060.0,966.495145631068,1691.0,473.0,1218_HS_016
0,1,1473.0,1749.5797691785472,2475.0,907.0,1218_HS_023
0,2,2872.0,747.4216573816155,1305.0,373.0,1218_HS_024
0,1,2568.0,1126.6993769470405,1909.0,571.0,1218_HS_007
0,1,1172.0,1904.4513651877132,2845.0,982.0,1218_HS_009
0,1,1700.0,1035.7911764705882,1898.0,528.0,1218_HS_003
0,1,1638.0,1702.0879120879122,2892.0,855.0,1218_HS_004
0,1,1925.0,1227.256103896104,1964.0,624.0,1218_HS_015
0,1,2465.0,1431.960649087221,2324.0,725.0,1218_HS_012
0,1,1788.0,1759.6756152125279,2987.0,873.0,1218_HS_020
0,2,3552.0,1096.9034346846847,2109.0,548.0,1218_HS_005
0,1,1873.0,1207.5584623598504,2074.0,587.0,1218_HS_002
1,2,724.0,827.517955801105,1117.0,581.0,1218_HS_002
0,3,2039.0,1457.0789602746445,2617.0,706.0,1218_HS_021
0,1,1066.0,1572.5243902439024,2469.0,828.0,1218_HS_026
0,1,1863.0,1372.1964573268922,2368.0,662.0,1218_HS_013
0,1,1552.0,1731.4561855670104,3138.0,838.0,1218_HS_014
0,1,1274.0,3220.890894819466,4893.0,1696.0,1219_HS_004
0,2,1320.0,2340.798484848485,3362.0,1087.0,1219_HS_003
0,6,2045.0,2830.8141809290955,4527.0,1435.0,1219_HS_012
0,1,3271.0,1288.046163252828,2404.0,627.0,1219_HS_015
0,1,1873.0,1486.8451681793913,2435.0,719.0,1219_HS_002
0,1,2010.0,2588.771144278607,4355.0,1235.0,1219_HS_005
0,299,587.0,420.4548551959114,778.0,286.0,1219_HS_014
1,632,1282.0,347.09516380655225,423.0,274.0,1219_HS_014
2,882,726.0,405.25757575757575,548.0,291.0,1219_HS_014
3,908,501.0,445.30139720558884,669.0,296.0,1219_HS_014
4,930,2890.0,352.6664359861592,459.0,272.0,1219_HS_014
0,12,3002.0,1754.468687541639,2879.0,804.0,1219_HS_013
0,1,2016.0,1667.6904761904761,3303.0,869.0,1219_HS_010
0,1,2204.0,1464.8439201451906,2674.0,791.0,1219_HS_006
0,1,1600.0,2139.20875,3913.0,935.0,1219_HS_001
1,3,825.0,1279.801212121212,1655.0,951.0,1219_HS_001
0,85,3385.0,291.1592319054653,360.0,228.0,1219_HS_008
1,179,512.0,417.0,640.0,239.0,1219_HS_008
2,247,1356.0,293.74778761061947,366.0,229.0,1219_HS_008
3,258,3416.0,302.80854800936766,540.0,202.0,1219_HS_008
4,283,802.0,289.4189526184539,353.0,240.0,1219_HS_008
0,2,1857.0,1284.3532579429186,1886.0,682.0,1219_HS_011
0,2,2801.0,1656.8054266333452,2910.0,827.0,1219_HS_009
0,1,1860.0,1677.3,2873.0,765.0,1219_HS_007
0,1,1213.0,1373.439406430338,2454.0,723.0,1116_nHS_015
0,1,1327.0,1886.3360964581764,3426.0,936.0,1116_nHS_012
0,1,1691.0,1924.1519810762861,4258.0,996.0,1116_nHS_027
0,1,1437.0,2458.982602644398,4426.0,1280.0,1116_nHS_020
0,1,1161.0,3585.176571920758,6441.0,1833.0,1116_nHS_029
0,1,1244.0,1882.5860128617364,2942.0,957.0,1116_nHS_003
0,1,2042.0,1074.179236043095,1799.0,607.0,1116_nHS_004
0,1,1636.0,1114.4394865525671,2112.0,602.0,1116_nHS_028
0,1,1223.0,1873.9689288634506,3717.0,976.0,1116_nHS_021
0,1,985.0,1941.2162436548224,3188.0,1045.0,1116_nHS_026
0,1,1239.0,2007.5835351089588,3893.0,1091.0,1116_nHS_013
0,1,1010.0,1942.5138613861386,3131.0,1004.0,1116_nHS_014
0,1,1383.0,1489.4511930585684,2569.0,774.0,1116_nHS_005
0,1,1602.0,1380.3570536828963,2142.0,728.0,1116_nHS_002
0,1,1253.0,2067.313647246608,3845.0,1093.0,1116_nHS_030
0,1,1049.0,1748.6625357483317,2783.0,963.0,1116_nHS_008
0,1,2052.0,1301.6130604288498,2360.0,646.0,1116_nHS_001
0,1,1049.0,2025.5090562440419,3304.0,954.0,1116_nHS_006
1,2,585.0,1150.2547008547008,1521.0,881.0,1116_nHS_006
0,2,1194.0,1627.9522613065326,2697.0,895.0,1116_nHS_025
0,1,987.0,2236.9858156028367,3772.0,1204.0,1116_nHS_022
0,1,501.0,1226.255489021956,1616.0,917.0,1116_nHS_017
1,3,1339.0,2024.0298730395818,4052.0,959.0,1116_nHS_017
0,1,1473.0,1341.1283095723015,2024.0,705.0,1116_nHS_010
0,1,1020.0,2389.7107843137255,3577.0,1286.0,1116_nHS_019
0,1,2200.0,1480.0522727272728,2841.0,772.0,1116_nHS_007
0,1,2017.0,1304.5746157659892,2333.0,667.0,1116_nHS_009
0,1,616.0,866.1006493506494,1215.0,634.0,1116_nHS_018
1,2,1189.0,1465.493692178301,2712.0,714.0,1116_nHS_018
0,1,1615.0,1259.1114551083592,1880.0,685.0,1116_nHS_011
0,1,1615.0,1415.491640866873,2657.0,744.0,1116_nHS_016
0,1,1271.0,2474.6963021243114,4268.0,1328.0,1116_nHS_023
0,1,1180.0,1881.514406779661,3261.0,935.0,1116_nHS_024
0,1,1041.0,1409.6810758885688,2403.0,766.0,1241_nHS_020
0,1,1212.0,1688.3960396039604,2613.0,938.0,1241_nHS_015
0,1,993.0,2591.2114803625377,3775.0,1310.0,1241_nHS_012
0,2,1588.0,1318.866498740554,2122.0,722.0,1241_nHS_003
0,1,1264.0,1986.4335443037974,3166.0,1030.0,1241_nHS_004
0,1,1722.0,1716.9279907084785,2882.0,853.0,1241_nHS_013
0,1,1260.0,1817.1801587301588,3070.0,958.0,1241_nHS_014
0,1,1071.0,1582.704014939309,2300.0,865.0,1241_nHS_005
0,1,1208.0,1399.0471854304635,2063.0,760.0,1241_nHS_002
0,1,1817.0,1105.844248761695,1971.0,592.0,1241_nHS_001
0,1,1694.0,1996.5448642266824,2981.0,993.0,1241_nHS_006
0,1,1604.0,1509.288029925187,2444.0,778.0,1241_nHS_008
0,1,1414.0,1934.3189533239038,2994.0,1021.0,1241_nHS_019
0,1,1099.0,2293.9963603275705,3505.0,1153.0,1241_nHS_017
0,1,1267.0,2476.8800315706394,4160.0,1192.0,1241_nHS_010
0,1,1417.0,1449.9661256175018,2169.0,772.0,1241_nHS_009
0,2,1142.0,3060.031523642732,4854.0,1445.0,1241_nHS_007
0,1,1695.0,1549.0383480825958,2529.0,799.0,1241_nHS_011
0,1,1862.0,1688.4554242749732,2793.0,882.0,1241_nHS_016
0,1,1373.0,1321.088128186453,2063.0,715.0,1241_nHS_018
0,4,1318.0,2107.0538694992415,3322.0,1053.0,1219_nHS_012
0,1,1155.0,2040.8961038961038,3088.0,953.0,1219_nHS_003
1,2,827.0,1512.9238210399033,2223.0,950.0,1219_nHS_003
0,1,1110.0,2375.7486486486487,4116.0,1275.0,1219_nHS_004
0,1,1373.0,3267.2585579024035,5761.0,1334.0,1219_nHS_005
1,2,637.0,1696.7205651491365,2443.0,1244.0,1219_nHS_005
2,3,661.0,1667.4538577912253,2319.0,1280.0,1219_nHS_005
0,1,1285.0,2843.9081712062257,4422.0,1510.0,1219_nHS_002
0,1,1727.0,1973.7452229299363,3503.0,1018.0,1219_nHS_008
0,1,1773.0,1494.5860124083474,2489.0,778.0,1219_nHS_001
0,1,1696.0,1411.8732311320755,2523.0,738.0,1219_nHS_006
0,1,1509.0,1480.8018555334659,2605.0,771.0,1219_nHS_010
0,1,1162.0,1786.6798623063682,2724.0,945.0,1219_nHS_007
0,3,987.0,1945.288753799392,3534.0,920.0,1219_nHS_009
0,1,1207.0,3001.3073736536867,4777.0,1480.0,1219_nHS_011
0,1,1107.0,1306.5745257452575,1970.0,681.0,1218_nHS_018
1,2,718.0,1124.6225626740948,1593.0,657.0,1218_nHS_018
0,1,1680.0,1324.9416666666666,2152.0,683.0,1218_nHS_016
0,1,1211.0,1581.3856317093312,2472.0,789.0,1218_nHS_011
0,1,1149.0,1780.3516100957354,2592.0,899.0,1218_nHS_007
0,1,1538.0,1465.3810143042913,2411.0,777.0,1218_nHS_009
0,2,1488.0,1280.739247311828,1924.0,716.0,1218_nHS_010
0,8,4305.0,297.14471544715445,386.0,214.0,1218_nHS_017
1,406,1877.0,400.53169952051144,605.0,234.0,1218_nHS_017
0,1,1717.0,1723.3843913803146,2980.0,898.0,1218_nHS_019
0,1,1776.0,1345.150337837838,2134.0,748.0,1218_nHS_008
0,1,1537.0,1420.900455432661,2309.0,713.0,1218_nHS_006
0,1,1577.0,1442.6112872542803,2552.0,740.0,1218_nHS_001
0,1,1353.0,1745.4767184035477,2858.0,926.0,1218_nHS_002
0,1,1901.0,2035.5186743819042,3563.0,1047.0,1218_nHS_005
0,1,1098.0,1688.5018214936247,2812.0,785.0,1218_nHS_021
1,2,935.0,1292.5197860962567,1972.0,761.0,1218_nHS_021
0,1,1581.0,1366.5762175838076,2314.0,717.0,1218_nHS_014
0,1,1843.0,1468.205642973413,2674.0,728.0,1218_nHS_013
0,1,1353.0,1626.1234294161122,2556.0,873.0,1218_nHS_004
1,2,1942.0,1646.591658084449,2711.0,871.0,1218_nHS_004
0,1,1356.0,1511.1194690265486,2326.0,825.0,1218_nHS_003
0,1,1701.0,1317.7048794826574,1929.0,669.0,1218_nHS_012
0,3238,1448.0,260.00690607734805,342.0,196.0,1218_nHS_015
1,3668,5528.0,257.2888929088278,338.0,191.0,1218_nHS_015
0,1,1258.0,1905.3131955484896,2855.0,966.0,1218_nHS_020
